xhat1 xhat2 xhat3 xhat4 yhat1 yhat2 time
3.55912 -23.8441 -0.824847 1.21674 58.4444 416.105 7.79
3.56146 -24.0106 -0.824823 1.21676 57.3515 417.51 7.8
3.5638 -24.1771 -0.824804 1.21678 56.2587 418.915 7.81
3.56614 -24.3436 -0.824787 1.2168 55.1659 420.319 7.82
3.56848 -24.5101 -0.824769 1.21681 54.0731 421.724 7.83
3.57082 -24.6766 -0.824754 1.21682 52.9803 423.129 7.84
3.57316 -24.8431 -0.824744 1.21683 51.8876 424.534 7.85
3.5755 -25.0096 -0.824732 1.21684 50.7948 425.939 7.86
3.57784 -25.1761 -0.824723 1.21686 49.702 427.343 7.87
3.58018 -25.3426 -0.824711 1.21686 48.6093 428.748 7.88
3.58252 -25.5091 -0.824702 1.21687 47.5166 430.153 7.89
3.58486 -25.6756 -0.824695 1.21688 46.4238 431.558 7.9
3.5872 -25.8421 -0.824693 1.21688 45.3311 432.963 7.91
3.58954 -26.0086 -0.824687 1.21688 44.2384 434.368 7.92
3.59189 -26.1751 -0.82468 1.2169 43.1457 435.772 7.93
3.59423 -26.3416 -0.824676 1.2169 42.0529 437.177 7.94
3.59657 -26.5081 -0.824673 1.2169 40.9602 438.582 7.95
3.59891 -26.6746 -0.824669 1.2169 39.8675 439.987 7.96
3.60125 -26.8411 -0.824666 1.21691 38.7748 441.392 7.97
3.60359 -27.0076 -0.824664 1.21691 37.6821 442.797 7.98
3.60593 -27.1741 -0.824661 1.21691 36.5894 444.202 7.99
3.60827 -27.3406 -0.824657 1.21691 35.4967 445.606 8
3.61061 -27.5071 -0.824655 1.21691 34.404 447.011 8.01
3.61296 -27.6737 -0.824654 1.21692 33.3113 448.416 8.02
3.6153 -27.8402 -0.824651 1.21692 32.2186 449.821 8.03
3.61764 -28.0067 -0.824649 1.21693 31.1259 451.226 8.04
3.61998 -28.1732 -0.824649 1.21692 30.0332 452.631 8.05
3.62232 -28.3397 -0.824648 1.21693 28.9405 454.036 8.06
3.62466 -28.5062 -0.824643 1.21692 27.8478 455.44 8.07
3.627 -28.6727 -0.824643 1.21693 26.7551 456.845 8.08
3.62934 -28.8392 -0.824641 1.21693 25.6624 458.25 8.09
3.63169 -29.0057 -0.824642 1.21693 24.5698 459.655 8.1
3.6323 -29.1574 -0.82913 0.843943 23.473 460.834 8.11
3.63081 -29.283 -0.836514 0.505229 22.432 461.677 8.12
3.62743 -29.3837 -0.850466 0.20843 21.4513 462.206 8.13
3.62235 -29.4628 -0.870992 -0.0499333 20.5188 462.461 8.14
3.61573 -29.5238 -0.896572 -0.274596 19.6207 462.477 8.15
3.60775 -29.5695 -0.925615 -0.470101 18.7453 462.288 8.16
3.59853 -29.6024 -0.956781 -0.640399 17.8835 461.92 8.17
3.5882 -29.6247 -0.989022 -0.788901 17.0278 461.399 8.18
3.57688 -29.6381 -1.02151 -0.918555 16.1727 460.745 8.19
3.56467 -29.6441 -1.05364 -1.03187 15.3139 459.975 8.2
3.55166 -29.6438 -1.08494 -1.13104 14.4485 459.106 8.21
3.53793 -29.6383 -1.1151 -1.21791 13.5742 458.149 8.22
3.52355 -29.6285 -1.14388 -1.29408 12.6895 457.117 8.23
3.5086 -29.6151 -1.17115 -1.36093 11.7934 456.02 8.24
3.49313 -29.5986 -1.1968 -1.41969 10.8855 454.865 8.25
3.47719 -29.5796 -1.22082 -1.47136 9.96559 453.66 8.26
3.46083 -29.5585 -1.24321 -1.51686 9.03372 452.411 8.27
3.44411 -29.5356 -1.26398 -1.55694 8.09019 451.124 8.28
3.42704 -29.5112 -1.28319 -1.5923 7.13533 449.803 8.29
3.40967 -29.4856 -1.30091 -1.62351 6.16966 448.453 8.3
3.39204 -29.4589 -1.31721 -1.65107 5.19371 447.078 8.31
3.37416 -29.4314 -1.33216 -1.67544 4.2081 445.679 8.32
3.35606 -29.4032 -1.34585 -1.69701 3.21339 444.261 8.33
3.33777 -29.3743 -1.35837 -1.7161 2.21024 442.825 8.34
3.3193 -29.345 -1.36978 -1.73301 1.19916 441.374 8.35
3.30068 -29.3152 -1.38018 -1.74801 0.180847 439.91 8.36
3.28191 -29.2851 -1.38965 -1.76131 -0.844269 438.433 8.37
3.26302 -29.2547 -1.39824 -1.77312 -1.87553 436.945 8.38
3.24402 -29.2241 -1.40605 -1.78361 -2.91248 435.449 8.39
3.22492 -29.1932 -1.41313 -1.79292 -3.95462 433.944 8.4
3.20572 -29.1622 -1.41954 -1.8012 -5.00157 432.431 8.41
3.18644 -29.131 -1.42534 -1.80856 -6.05287 430.912 8.42
3.1671 -29.0997 -1.43058 -1.81512 -7.10811 429.388 8.43
3.14768 -29.0683 -1.43532 -1.82095 -8.16696 427.858 8.44
3.12821 -29.0368 -1.43961 -1.82615 -9.22911 426.323 8.45
3.10868 -29.0053 -1.44347 -1.83078 -10.2942 424.785 8.46
3.08911 -28.9737 -1.44696 -1.8349 -11.362 423.243 8.47
3.06949 -28.942 -1.4501 -1.83857 -12.4323 421.698 8.48
3.04984 -28.9103 -1.45294 -1.84186 -13.5048 420.15 8.49
3.03015 -28.8786 -1.45549 -1.84479 -14.5793 418.6 8.5
3.01044 -28.8468 -1.45778 -1.84739 -15.6556 417.047 8.51
2.99069 -28.8151 -1.45985 -1.84973 -16.7335 415.492 8.52
2.97092 -28.7833 -1.46172 -1.8518 -17.8129 413.936 8.53
2.95113 -28.7514 -1.46339 -1.85366 -18.8937 412.378 8.54
2.93132 -28.7196 -1.46489 -1.85532 -19.9756 410.818 8.55
2.91149 -28.6878 -1.46625 -1.8568 -21.0587 409.258 8.56
2.89165 -28.6559 -1.46747 -1.85812 -22.1427 407.696 8.57
2.87179 -28.624 -1.46856 -1.8593 -23.2276 406.133 8.58
2.85192 -28.5922 -1.46954 -1.86035 -24.3133 404.569 8.59
2.83204 -28.5603 -1.47042 -1.8613 -25.3997 403.005 8.6
2.81215 -28.5284 -1.47122 -1.86214 -26.4867 401.44 8.61
2.79224 -28.4965 -1.47193 -1.86291 -27.5743 399.874 8.62
2.77234 -28.4646 -1.47257 -1.86358 -28.6625 398.307 8.63
2.75242 -28.4328 -1.47314 -1.86418 -29.7511 396.74 8.64
2.7325 -28.4009 -1.47366 -1.86472 -30.8401 395.173 8.65
2.71257 -28.369 -1.47412 -1.8652 -31.9295 393.605 8.66
2.69263 -28.3371 -1.47453 -1.86563 -33.0192 392.037 8.67
2.67269 -28.3052 -1.4749 -1.86602 -34.1092 390.468 8.68
2.65275 -28.2733 -1.47524 -1.86637 -35.1995 388.9 8.69
2.6328 -28.2414 -1.47554 -1.86667 -36.2901 387.331 8.7
2.6138 -28.2014 -1.27115 -1.86448 -37.2568 385.763 8.71
2.59595 -28.147 -1.08553 -1.86069 -38.0393 384.166 8.72
2.57913 -28.079 -0.922885 -1.85325 -38.6503 382.534 8.73
2.56325 -27.9992 -0.781317 -1.84217 -39.1105 380.877 8.74
2.5482 -27.9093 -0.658214 -1.82833 -39.44 379.2 8.75
2.53391 -27.8112 -0.551095 -1.81255 -39.6566 377.511 8.76
2.52028 -27.706 -0.457793 -1.79559 -39.7758 375.814 8.77
2.50727 -27.5949 -0.376434 -1.77803 -39.8108 374.113 8.78
2.4948 -27.479 -0.305401 -1.76031 -39.7728 372.413 8.79
2.48282 -27.359 -0.24332 -1.74279 -39.6717 370.714 8.8
2.47127 -27.2356 -0.189001 -1.7257 -39.5158 369.018 8.81
2.46012 -27.1093 -0.141418 -1.70923 -39.3123 367.328 8.82
2.44932 -26.9807 -0.0996951 -1.69351 -39.0674 365.643 8.83
2.43884 -26.8501 -0.0630696 -1.67862 -38.7864 363.964 8.84
2.42864 -26.7178 -0.0308904 -1.6646 -38.474 362.292 8.85
2.41869 -26.5841 -0.00259265 -1.65147 -38.1342 360.627 8.86
2.40898 -26.4492 0.0223234 -1.63924 -37.7705 358.967 8.87
2.39947 -26.3134 0.0442816 -1.62788 -37.3858 357.315 8.88
2.39014 -26.1767 0.0636448 -1.61737 -36.9828 355.668 8.89
2.38098 -26.0394 0.0807352 -1.60769 -36.5636 354.027 8.9
2.37196 -25.9015 0.0958278 -1.59878 -36.1304 352.392 8.91
2.36308 -25.7631 0.109173 -1.5906 -35.6848 350.762 8.92
2.35432 -25.6244 0.120982 -1.58311 -35.2282 349.138 8.93
2.34566 -25.4853 0.131439 -1.57627 -34.7621 347.517 8.94
2.3371 -25.3459 0.140703 -1.57002 -34.2875 345.901 8.95
2.32863 -25.2063 0.148915 -1.56433 -33.8055 344.29 8.96
2.32023 -25.0665 0.156198 -1.55915 -33.3168 342.681 8.97
2.31191 -24.9266 0.162656 -1.55444 -32.8224 341.076 8.98
2.30364 -24.7865 0.168399 -1.55018 -32.3228 339.475 8.99
2.29543 -24.6463 0.1735 -1.54631 -31.8187 337.876 9
2.28727 -24.506 0.178035 -1.5428 -31.3106 336.28 9.01
2.27915 -24.3656 0.182064 -1.53963 -30.7989 334.686 9.02
2.27107 -24.2252 0.185652 -1.53675 -30.2841 333.094 9.03
2.26303 -24.0847 0.188847 -1.53417 -29.7665 331.504 9.04
2.25502 -23.9442 0.191693 -1.53182 -29.2463 329.916 9.05
2.24704 -23.8036 0.194226 -1.52971 -28.724 328.33 9.06
2.23909 -23.663 0.196484 -1.52779 -28.1998 326.745 9.07
2.23116 -23.5224 0.198502 -1.52607 -27.6737 325.162 9.08
2.22325 -23.3817 0.200294 -1.52452 -27.1461 323.579 9.09
2.21536 -23.241 0.201895 -1.52313 -26.6172 321.998 9.1
2.20748 -23.1003 0.20332 -1.52187 -26.087 320.418 9.11
2.19962 -22.9596 0.204595 -1.52074 -25.5557 318.839 9.12
2.19177 -22.8189 0.205732 -1.51972 -25.0234 317.26 9.13
2.18394 -22.6782 0.206746 -1.5188 -24.4903 315.682 9.14
2.17612 -22.5374 0.207653 -1.51798 -23.9565 314.105 9.15
2.1683 -22.3967 0.208464 -1.51724 -23.4219 312.529 9.16
2.16049 -22.256 0.20919 -1.51658 -22.8867 310.953 9.17
2.1527 -22.1152 0.209837 -1.51598 -22.351 309.377 9.18
2.14491 -21.9745 0.210414 -1.51544 -21.8147 307.802 9.19
2.13712 -21.8337 0.210933 -1.51496 -21.2781 306.227 9.2
2.12934 -21.6929 0.211394 -1.51453 -20.741 304.653 9.21
2.12157 -21.5522 0.211806 -1.51414 -20.2036 303.079 9.22
2.1138 -21.4114 0.212176 -1.51379 -19.6659 301.505 9.23
2.10603 -21.2707 0.212507 -1.51347 -19.1279 299.932 9.24
2.09827 -21.1299 0.212803 -1.51319 -18.5897 298.359 9.25
2.09051 -20.9891 0.213067 -1.51293 -18.0513 296.785 9.26
2.08275 -20.8484 0.213305 -1.5127 -17.5126 295.213 9.27
2.075 -20.7076 0.213517 -1.5125 -16.9738 293.64 9.28
2.06724 -20.5668 0.213709 -1.51231 -16.4348 292.067 9.29
2.05949 -20.426 0.213879 -1.51216 -15.8957 290.495 9.3
2.05175 -20.2853 0.214031 -1.51201 -15.3564 288.923 9.31
2.044 -20.1445 0.214168 -1.51188 -14.8171 287.351 9.32
2.03626 -20.0037 0.21429 -1.51175 -14.2776 285.778 9.33
2.02851 -19.863 0.214397 -1.51165 -13.738 284.206 9.34
2.02077 -19.7222 0.214493 -1.51156 -13.1983 282.635 9.35
2.01303 -19.5814 0.214579 -1.51147 -12.6586 281.063 9.36
2.00529 -19.4406 0.214657 -1.5114 -12.1189 279.491 9.37
1.99755 -19.2999 0.214726 -1.51133 -11.579 277.919 9.38
1.98981 -19.1591 0.214789 -1.51127 -11.0391 276.347 9.39
1.98208 -19.0183 0.214841 -1.51122 -10.4992 274.776 9.4
1.97434 -18.8776 0.214893 -1.51117 -9.9592 273.204 9.41
1.9666 -18.7368 0.214939 -1.51112 -9.41916 271.633 9.42
1.95887 -18.596 0.214978 -1.51108 -8.8791 270.061 9.43
1.95113 -18.4552 0.215013 -1.51104 -8.33902 268.49 9.44
1.94339 -18.3145 0.215044 -1.51101 -7.7989 266.918 9.45
1.93566 -18.1737 0.215075 -1.51098 -7.25877 265.347 9.46
1.92793 -18.0329 0.215102 -1.51096 -6.71863 263.775 9.47
1.92019 -17.8922 0.215123 -1.51094 -6.17847 262.204 9.48
1.91246 -17.7514 0.215144 -1.51092 -5.63826 260.633 9.49
1.90472 -17.6106 0.215161 -1.5109 -5.09805 259.061 9.5
1.89699 -17.4698 0.215179 -1.51088 -4.55785 257.49 9.51
1.88926 -17.3291 0.215194 -1.51087 -4.01762 255.918 9.52
1.88152 -17.1883 0.215209 -1.51085 -3.47737 254.347 9.53
1.87379 -17.0475 0.215219 -1.51084 -2.93711 252.776 9.54
1.86606 -16.9068 0.21523 -1.51083 -2.39685 251.204 9.55
1.85832 -16.766 0.21524 -1.51082 -1.85658 249.633 9.56
1.85059 -16.6252 0.215248 -1.51081 -1.3163 248.062 9.57
1.84286 -16.4844 0.215256 -1.51081 -0.776024 246.491 9.58
1.83513 -16.3437 0.215263 -1.5108 -0.235733 244.919 9.59
1.82739 -16.2029 0.215269 -1.51079 0.304558 243.348 9.6
1.81966 -16.0621 0.215275 -1.51079 0.844849 241.777 9.61
1.81193 -15.9213 0.215281 -1.51078 1.38515 240.205 9.62
1.8042 -15.7806 0.215285 -1.51077 1.92547 238.634 9.63
1.79646 -15.6398 0.215288 -1.51077 2.46577 237.063 9.64
1.78873 -15.499 0.215292 -1.51077 3.00609 235.492 9.65
1.781 -15.3583 0.215294 -1.51077 3.5464 233.92 9.66
1.77327 -15.2175 0.215299 -1.51076 4.08672 232.349 9.67
1.76554 -15.0767 0.215301 -1.51076 4.62705 230.778 9.68
1.7578 -14.9359 0.215301 -1.51076 5.16736 229.206 9.69
1.75007 -14.7952 0.215305 -1.51076 5.70769 227.635 9.7
1.74234 -14.6544 0.215305 -1.51076 6.24801 226.064 9.71
1.73461 -14.5136 0.215308 -1.51075 6.78833 224.493 9.72
1.72688 -14.3729 0.21531 -1.51075 7.32866 222.921 9.73
1.71914 -14.2321 0.215312 -1.51075 7.869 221.35 9.74
1.71141 -14.0913 0.215312 -1.51075 8.40932 219.779 9.75
1.70368 -13.9505 0.215312 -1.51075 8.94965 218.208 9.76
1.69595 -13.8098 0.215313 -1.51075 9.48998 216.636 9.77
1.68822 -13.669 0.215315 -1.51075 10.0303 215.065 9.78
1.68048 -13.5282 0.215315 -1.51075 10.5706 213.494 9.79
1.67275 -13.3874 0.215315 -1.51075 11.111 211.923 9.8
1.66502 -13.2467 0.215316 -1.51075 11.6513 210.351 9.81
1.65729 -13.1059 0.215316 -1.51074 12.1917 208.78 9.82
1.64956 -12.9651 0.215317 -1.51075 12.732 207.209 9.83
1.64183 -12.8244 0.215318 -1.51074 13.2723 205.638 9.84
1.63409 -12.6836 0.215318 -1.51075 13.8127 204.066 9.85
1.62636 -12.5428 0.215317 -1.51074 14.353 202.495 9.86
1.61863 -12.402 0.215319 -1.51074 14.8933 200.924 9.87
1.6109 -12.2613 0.215318 -1.51074 15.4337 199.353 9.88
1.60317 -12.1205 0.215319 -1.51074 15.974 197.781 9.89
1.59543 -11.9797 0.215319 -1.51075 16.5143 196.21 9.9
1.5877 -11.839 0.21532 -1.51074 17.0547 194.639 9.91
1.57997 -11.6982 0.215321 -1.51074 17.595 193.068 9.92
1.57224 -11.5574 0.21532 -1.51074 18.1353 191.496 9.93
1.56451 -11.4166 0.215321 -1.51074 18.6757 189.925 9.94
1.55678 -11.2759 0.215322 -1.51074 19.216 188.354 9.95
1.54904 -11.1351 0.215321 -1.51074 19.7564 186.783 9.96
1.54131 -10.9943 0.21532 -1.51074 20.2967 185.212 9.97
1.53358 -10.8535 0.215321 -1.51074 20.837 183.64 9.98
1.52585 -10.7128 0.215319 -1.51074 21.3774 182.069 9.99
1.51812 -10.572 0.21532 -1.51074 21.9177 180.498 10
