xhat1 xhat2 xhat3 xhat4 yhat1 yhat2 time
2.91062073180861 10.3232571744489 -1.06950884312623 2.08984171676983 271.465810928941 116.616953312208 6.29
2.91653358717639 10.0580878613149 -1.07580334032988 2.0910704213794 269.871231438287 118.999913518564 6.3
2.92242071558332 9.79238994254652 -1.08121359675729 2.091943523177 268.270972274653 121.385123136456 6.31
2.92828480114574 9.5262502788155 -1.08586905481561 2.09253531130851 266.665863834165 123.772109651933 6.32
2.93412824794377 9.25974145781602 -1.08987954119626 2.09290621339204 265.056610796538 126.160488929298 6.33
2.93995320923777 8.99292413960581 -1.09333831754113 2.09310524584468 263.443811662895 128.549949568807 6.34
2.94576161363653 8.72584901655963 -1.09632464782913 2.09317204356363 261.827975199966 130.940239951571 6.35
2.95155518853543 8.45855845126271 -1.09890596001739 2.09313853996102 260.209534286832 133.331157517892 6.36
2.95733548110915 8.19108784526464 -1.10113966692624 2.0930303564891 258.588857580095 135.722539901125 6.37
2.96310387711431 7.92346678291949 -1.1030747008543 2.09286795089972 256.966259346184 138.114257602391 6.38
2.96886161773031 7.65571998726932 -1.10475280761381 2.09266756523265 255.342007753207 140.506207944168 6.39
2.97460981464323 7.38786811885697 -1.10620963830889 2.0924420076505 253.716331867642 142.898310084788 6.4
2.98034946355595 7.11992844327724 -1.10747567100948 2.09220129650574 252.089427561642 145.290500912484 6.41
2.98608145628881 6.85191538903605 -1.10857698930191 2.09195319024743 250.461462503691 147.68273166815 6.42
2.99180659161776 6.58384101374197 -1.10953594036586 2.09170362279562 248.832580377582 150.074965171453 6.43
2.99752558498175 6.31571539369287 -1.11037169159575 2.09145706069486 247.20290445148 152.467173546087 6.44
3.00323907717735 6.04754694944573 -1.11110070174107 2.09121679559723 245.572540599333 154.859336357647 6.45
3.00894764214628 5.77934271788845 -1.11173711998727 2.09098518332559 243.941579860582 157.251439092255 6.46
3.0146517939504 5.51110857960496 -1.11229312425933 2.09076383885419 242.310100610398 159.643471916323 6.47
3.02035199301907 5.24284944887945 -1.1127792082342 2.09055379495113 240.6781704012 162.035428668009 6.48
3.02604865174462 4.9745694324792 -1.11320442504151 2.09035563090209 239.045847526569 164.42730603938 6.49
3.03174213949415 4.70627196234593 -1.11357659436816 2.09016957663352 237.413182350538 166.819102915349 6.5
3.03743278709837 4.43795990648343 -1.11390247862009 2.08999559663735 235.780218438517 169.210819841266 6.51
3.04312089087212 4.16963566162407 -1.11418793290401 2.08983345733851 234.146993520322 171.602458595961 6.52
3.04880671621546 3.90130123066832 -1.11443803284171 2.08968278091459 232.513540311043 173.994021851018 6.53
3.05449050083902 3.63295828739925 -1.11465718360173 2.08954308805242 230.879887211429 176.38551290044 6.54
3.06017245765289 3.36460823056331 -1.11484921300237 2.089413831691 229.246058906084 178.776935447634 6.55
3.06585277735405 3.0962522290644 -1.11501745109691 2.08929442343914 227.61207687492 181.168293438954 6.56
3.0715316307439 2.82789125973176 -1.11516479827577 2.08918425405761 225.977959830915 183.559590934939 6.57
3.07720917080399 2.55952613888161 -1.11529378360659 2.08908270914712 224.343724095211 185.950832011987 6.58
3.08288553455515 2.29115754869286 -1.11540661486718 2.08898918097922 222.709383918873 188.34202068848 6.59
3.08856084472273 2.02278605924845 -1.11550522150294 2.08890307723719 221.074951759212 190.733160870485 6.6
3.09423521122802 1.7544121469552 -1.11559129155159 2.08882382729444 219.440438517365 193.124256313038 6.61
3.09990873252414 1.48603620993648 -1.11566630342007 2.08875088654188 217.8058537428 195.515310593752 6.62
3.10558149679249 1.21765858089594 -1.11573155326269 2.08868373918092 216.171205809553 197.906327096113 6.63
3.11125358301446 0.949279537867183 -1.11578817859839 2.0886218998201 214.536502068301 200.297309000293 6.64
3.1169250619312 0.680899313197329 -1.11583717870723 2.08856491414894 212.901748977726 202.688259279766 6.65
3.1225959969034 0.412518101054053 -1.1158794322674 2.08851235890927 211.266952218132 205.079180702321 6.66
3.12826644468128 0.144136063699347 -1.11591571262354 2.08846384134169 209.632116789831 207.47007583434 6.67
3.13393645609425 -0.124246663267732 -1.11594670102107 2.08841899824805 207.997247098442 209.860947047458 6.68
3.13960607666863 -0.392629966529869 -1.11597299809071 2.08837749478337 206.362347028935 212.251796526883 6.69
3.14527534718096 -0.661013751389995 -1.11599513382664 2.0883390230651 204.727420009972 214.642626280822 6.7
3.15094430415352 -0.929397938711773 -1.11601357626612 2.08830330067015 203.092469069896 217.033438150573 6.71
3.15661298029819 -1.19778246236256 -1.11602873904827 2.08827006907346 201.457496885493 219.424233820932 6.72
3.16228140491398 -1.46616726707667 -1.1160409880042 2.0882390920695 199.822505824524 221.815014830674 6.73
3.16794960424313 -1.73455230666962 -1.11605064690952 2.08821015420816 198.187497982853 224.205782582898 6.74
3.17361760178999 -2.00293754254608 -1.1160580025108 2.08818305926827 196.552475216904 226.596538355095 6.75
3.17928541860668 -2.27132294245265 -1.11606330892286 2.08815762878526 194.91743917205 228.98728330884 6.76
3.18495307354893 -2.53970847943586 -1.11606679147931 2.08813370064486 193.282391307493 231.378018499031 6.77
3.19062058350525 -2.80809413097121 -1.11606865010833 2.08811112775006 191.647332918066 233.768744882634 6.78
3.19628796360216 -3.07647987823545 -1.1160690622947 2.0880897767659 190.012265153378 236.15946332691 6.79
3.20195522738798 -3.34486570549837 -1.11606818568187 2.08806952694419 188.377189034628 238.550174617103 6.8
3.20762238699757 -3.6132515996146 -1.1160661603595 2.08805026902781 186.742105469395 240.940879463614 6.81
3.21328945329971 -3.88163754959872 -1.11606311087671 2.08803190423367 185.107015264657 243.331578508638 6.82
3.21895643602927 -4.15002354627053 -1.11605914801558 2.08801434331206 183.471919138255 245.722272332313 6.83
3.22462334390542 -4.41840958195828 -1.11605437035422 2.08799750567879 181.836817729008 248.112961458382 6.84
3.23029018473771 -4.68679565025089 -1.11604886564637 2.08798131861749 180.201711605632 250.503646359396 6.85
3.23595696552087 -4.95518174579066 -1.11604271203921 2.08796571654721 178.566601274628 252.894327461488 6.86
3.24162369251989 -5.22356786410036 -1.11603597914992 2.08795064035227 176.93148718724 255.285005148745 6.87
3.2472903713461 -5.49195400143842 -1.11602872901743 2.08793603676952 175.296369745618 257.675679767195 6.88
3.25295700702542 -5.76034015467812 -1.11602101694485 2.08792185782966 173.661249308275 260.066351628447 6.89
3.2586236040594 -6.02872632120646 -1.11601289224555 2.08790806034801 172.026126194912 262.457021013008 6.9
3.26429016647995 -6.29711249883985 -1.11600439890411 2.0878946054616 170.391000690698 264.847688173295 6.91
3.26995669789831 -6.56549868575351 -1.11599557616255 2.08788145820844 168.755873050069 267.238353336372 6.92
3.27562320154897 -6.83388488042251 -1.11598645904038 2.0878685871458 167.120743500096 269.629016706433 6.93
3.28128968032895 -7.1022710815725 -1.11597707879616 2.08785596400404 165.48561224347 272.019678467057 6.94
3.28695613683305 -7.37065728813849 -1.11596746333766 2.08784356337335 163.850479461165 274.410338783242 6.95
3.29262257338531 -7.63904349923053 -1.11595763758595 2.08783136241998 162.215345314792 276.80099780325 6.96
3.29828899206734 -7.90742971410492 -1.11594762379959 2.08781934062985 160.580209948702 279.191655660276 6.97
3.30395539474355 -8.17581593214014 -1.11593744186243 2.08780747957675 158.945073491852 281.582312473954 6.98
3.30962178308383 -8.44420215281677 -1.11592710954022 2.08779576271327 157.309936059463 283.972968351715 6.99
3.31528815858388 -8.71258837570079 -1.11591664270857 2.0877841751818 155.674797754503 286.363623390015 7
3.32095452258332 -8.98097460042947 -1.11590605555628 2.08777270364431 154.039658669 288.754277675442 7.01
3.32662087628202 -9.24936082669974 -1.11589536076626 2.08776133612882 152.40451888522 291.144931285716 7.02
3.33228722075467 -9.51774705425824 -1.11588456967691 2.08775006189108 150.769378476708 293.535584290582 7.03
3.33795355696383 -9.78613328289329 -1.11587369242586 2.08773887128996 149.134237509222 295.926236752622 7.04
3.34361988577163 -10.054519512428 -1.11586273807818 2.08772775567534 147.499096041566 298.316888727986 7.05
3.34928620795027 -10.3229057427146 -1.11585171474071 2.08771670728708 145.863954126326 300.707540267044 7.06
3.35495252419138 -10.5912919736294 -1.11584062966411 2.08770571916431 144.228811810538 303.098191414979 7.07
3.36061883511441 -10.8596782050693 -1.11582948933388 2.08769478506368 142.593669136274 305.488842212313 7.08
3.36628514127421 -11.1280644369479 -1.11581829955163 2.08768389938595 140.958526141171 307.87949269539 7.09
3.37195144316774 -11.3964506691932 -1.11580706550758 2.08767305710995 139.3233828589 310.270142896798 7.1
3.37737545359429 -11.6613859504133 -1.11576656397066 2.08769238103088 137.697968944853 312.618758201053 7.11
3.38210320219285 -11.9166915796518 -1.11737667995613 1.91957222483947 136.098359965468 314.848733660245 7.12
3.38592704158479 -12.1633054936281 -1.1257461800023 1.82019508241289 134.503678236775 316.953260641197 7.13
3.38923829364316 -12.4026606901998 -1.13188791536237 1.72357517697086 132.929264399712 318.969174752709 7.14
3.39201997115245 -12.6359423545331 -1.14214839476031 1.64200467292606 131.365097084498 320.904232402494 7.15
3.39433633517468 -12.8641505633571 -1.15275845900069 1.57051489806932 129.807959786467 322.770218236823 7.16
3.39623584985801 -13.0881183645813 -1.16430155296351 1.50847659797037 128.254835589508 324.576611058227 7.17
3.39776173028529 -13.308542729673 -1.17609254908046 1.45437058572341 126.703378213138 326.331519158234 7.18
3.39895303424915 -13.5260058617898 -1.18793858178576 1.40719418731612 125.151824986519 328.041912913367 7.19
3.39984465713004 -13.7409943684066 -1.19960204431475 1.36599292234337 123.598852712287 329.713768238386 7.2
3.40059972205624 -13.9520368154661 -1.2109511696806 1.32996045469587 122.066372021087 331.346924253079 7.21
3.40149329102444 -14.1561104753158 -1.13035243166258 1.29932247755484 120.595390836761 332.937047966498 7.22
3.40266345125705 -14.3540097627431 -1.08664623993503 1.27626921120188 119.18915686323 334.499303304376 7.23
3.40391970498305 -14.5467518500256 -1.04387442765655 1.25540039016759 117.827341457012 336.028619207395 7.24
3.40529141861238 -14.7351800504661 -1.00870079284639 1.23973063443913 116.505577528996 337.533278285987 7.25
3.40676164268555 -14.9200043509865 -0.978412092771574 1.22682917027352 115.217410213305 339.017475478102 7.26
3.40832014437337 -15.1018166060621 -0.952669304665363 1.21668525626929 113.957718412759 340.48496750369 7.27
3.40995786334863 -15.2811118574038 -0.93065847056985 1.20864175949796 112.722185292713 341.938863153771 7.28
3.41166649333113 -15.4583036697474 -0.911853535064958 1.20234724677213 111.507155365637 343.381710411848 7.29
3.41343864224931 -15.633737689987 -0.895759427964108 1.19745845477933 110.309543475052 344.815608824857 7.3
3.41526768284625 -15.8077027564713 -0.881973501688938 1.19370880564716 109.126741516216 346.242282863284 7.31
3.41714767943327 -15.9804402490241 -0.870150448742359 1.19087498996162 107.95654342787 347.663147163232 7.32
3.41907331577101 -16.1521518828041 -0.859999458499064 1.18877543039554 106.79708193037 349.079360172431 7.33
3.42103983021697 -16.3230062273725 -0.851273810234524 1.18726124878485 105.646775309171 350.491868719759 7.34
3.4230429579229 -16.4931441527856 -0.843764514313908 1.1862110897493 104.504282715635 351.901445007419 7.35
3.42507887899545 -16.662683381308 -0.837294256689955 1.18552613043256 103.36846657322 353.30871729284 7.36
3.42714417207395 -16.8317222910305 -0.831712516371922 1.1851261520184 102.238360955534 354.714195320992 7.37
3.42923577275132 -17.0003430945222 -0.826891394030709 1.18494622265805 101.113144974505 356.118291392338 7.38
3.43135093633276 -17.1686144951522 -0.822722119096111 1.18493396980999 99.9921203752095 357.521337802492 7.39
3.43348720447988 -17.3365939069268 -0.819112102278388 1.18504731815743 98.8746926633746 358.923601267276 7.4
3.43564237533487 -17.5043293095618 -0.815982453528121 1.18525262145702 97.7603552006114 360.325294844038 7.41
3.43781447676169 -17.6718607987285 -0.81326588893498 1.18552311927853 96.6486757936487 361.726587774576 7.42
3.44000174237895 -17.8392218815628 -0.810904965221826 1.1858376639748 95.5392853802093 363.127613603651 7.43
3.44220259009342 -18.0064405592957 -0.808850589531314 1.18617967156369 94.4318684781768 364.528476867613 7.44
3.444415602873 -18.1735402319857 -0.807060760867693 1.18653625824518 93.3261551183071 365.929258598093 7.45
